Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time(s)
12/11/2015,1:54:50 PM,0.573795,263.7983,0.030472,0.000445,2.541522,-3.946184,6.024246,260.064,263.4794,263.5724,50090.00
12/11/2015,1:55:04 PM,0.573796,263.7992,0.03085,0.000444,2.542472,-3.946133,6.024233,260.5087,263.4778,263.5768,50104.00
12/11/2015,1:55:18 PM,0.573404,263.7987,0.030691,0.000443,2.544219,-3.946209,6.024499,260.9059,263.4845,263.5799,50118.00
12/11/2015,1:55:32 PM,0.573829,263.8003,0.03126,0.000445,2.546991,-3.946095,6.024499,261.263,263.4865,263.5853,50132.00
12/11/2015,1:55:46 PM,0.573544,263.8094,0.030721,0.000444,2.548397,-3.946095,6.02436,261.5845,263.4888,263.5877,50146.00
12/11/2015,1:56:00 PM,0.573411,263.8047,0.030928,0.000443,2.550537,-3.946171,6.024233,261.8736,263.4901,263.5906,50160.00
12/11/2015,1:56:14 PM,0.573435,263.8106,0.030674,0.000442,2.55317,-3.946234,6.024208,262.1321,263.4894,263.5924,50174.00
12/11/2015,1:56:28 PM,0.573748,263.8212,0.030438,0.000441,2.554638,-3.946095,6.024183,262.3646,263.4909,263.5943,50188.00
12/11/2015,1:56:42 PM,0.573604,263.8186,0.030333,0.000444,2.556411,-3.945981,6.024145,262.5778,263.4912,263.5963,50202.00
12/11/2015,1:56:56 PM,0.573888,263.8226,0.030327,0.000445,2.556816,-3.946019,6.024195,262.763,263.4896,263.5946,50216.00
12/11/2015,1:57:10 PM,0.573445,263.8259,0.030791,0.000441,2.557512,-3.945766,6.024208,262.9344,263.4931,263.5932,50230.00
12/11/2015,1:57:24 PM,0.573853,263.8357,0.030023,0.000441,2.558702,-3.946373,6.024208,262.9965,263.4908,263.5954,50244.00
12/11/2015,1:57:38 PM,0.573823,263.8266,0.030425,0.000439,2.560336,-3.945981,6.024132,262.3791,263.4903,263.5929,50258.00
12/11/2015,1:57:52 PM,0.573819,263.8346,0.029771,0.000444,2.562589,-3.945715,6.024385,261.7395,263.4926,263.5918,50272.00
12/11/2015,1:58:06 PM,0.573462,263.8276,0.030341,0.000443,2.564374,-3.946133,6.024233,260.8511,263.4883,263.5872,50286.00
12/11/2015,1:58:20 PM,0.57363,263.822,0.030293,0.000446,2.565337,-3.945791,6.024119,259.4722,263.4872,263.5876,50300.00
12/11/2015,1:58:34 PM,0.573756,263.8116,0.030533,0.000445,2.566767,-3.946196,6.024335,258.0088,263.4877,263.5838,50314.00
12/11/2015,1:58:48 PM,0.573554,263.808,0.030121,0.000445,2.56797,-3.945943,6.024208,256.519,263.4849,263.5817,50328.00
12/11/2015,1:59:02 PM,0.573756,263.7972,0.030121,0.000442,2.569692,-3.945943,6.024398,255.2031,263.4828,263.5802,50342.00
12/11/2015,1:59:16 PM,0.573572,263.7842,0.0303,0.000444,2.572389,-3.946108,6.024259,253.9631,263.4787,263.576,50356.00
12/11/2015,1:59:30 PM,0.573559,263.7795,0.03038,0.000444,2.574427,-3.945994,6.024107,252.7738,263.4785,263.5739,50370.00
12/11/2015,1:59:44 PM,0.573806,263.7681,0.030562,0.000446,2.575668,-3.945892,6.024094,251.7374,263.4762,263.5707,50384.00
12/11/2015,1:59:58 PM,0.573501,263.7568,0.030111,0.000446,2.576731,-3.946146,6.024043,250.8987,263.4763,263.5712,50398.00
12/11/2015,2:00:12 PM,0.573438,263.749,0.030567,0.000445,2.578073,-3.945639,6.024056,250.8647,263.4744,263.5711,50412.00
12/11/2015,2:00:26 PM,0.573985,263.7433,0.030847,0.000449,2.580086,-3.945956,6.024145,251.6125,263.4747,263.5704,50426.00
12/11/2015,2:00:40 PM,0.573562,263.7377,0.030842,0.000449,2.581567,-3.946361,6.024081,252.5854,263.476,263.5748,50440.00
12/11/2015,2:00:54 PM,0.57389,263.7383,0.031355,0.00045,2.585796,-3.946133,6.024259,253.5828,263.4795,263.5737,50454.00
12/11/2015,2:01:08 PM,0.57358,263.7265,0.030931,0.00045,2.587923,-3.946234,6.024145,254.5269,263.4797,263.5745,50468.00
12/11/2015,2:01:22 PM,0.573828,263.7341,0.031333,0.000448,2.589797,-3.94612,6.024119,255.4676,263.4835,263.5773,50482.00
12/11/2015,2:01:36 PM,0.57405,263.7263,0.031173,0.000452,2.592873,-3.946184,6.024107,256.3321,263.4843,263.5788,50496.00
12/11/2015,2:01:50 PM,0.573684,263.735,0.031046,0.000448,2.595532,-3.94607,6.024195,257.0893,263.4875,263.5832,50510.00
12/11/2015,2:02:04 PM,0.573504,263.7288,0.031346,0.000451,2.597317,-3.946222,6.024309,257.8034,263.4892,263.5844,50524.00
12/11/2015,2:02:18 PM,0.573656,263.7386,0.031199,0.00045,2.599608,-3.946032,6.024398,258.4615,263.4923,263.5873,50538.00
12/11/2015,2:02:32 PM,0.573765,263.7328,0.031117,0.000445,2.601065,-3.946158,6.024119,259.0276,263.4929,263.5887,50552.00
12/11/2015,2:02:46 PM,0.573606,263.7353,0.030754,0.000442,2.602166,-3.946044,6.024094,259.5452,263.4912,263.5865,50566.00
12/11/2015,2:03:00 PM,0.57381,263.7352,0.030589,0.000442,2.60666,-3.946146,6.024145,260.0037,263.4905,263.5863,50580.00
12/11/2015,2:03:14 PM,0.57407,263.7376,0.030199,0.000446,2.607775,-3.946032,6.024069,260.4138,263.4895,263.5841,50594.00
